filename, speed, steer, throttle, brake
18718.bmp, 14.519046, 0.551346, 0.917648, 1.0
18719.bmp, 14.423120, 0.554047, 0.952942, 1.0
18720.bmp, 14.127169, 0.559784, 1.000000, 1.0
18721.bmp, 13.647075, 0.565186, 1.000000, 1.0
18722.bmp, 13.167840, 0.570938, 1.000000, 1.0
18723.bmp, 12.705135, 0.576340, 1.000000, 1.0
18724.bmp, 12.346925, 0.582413, 1.000000, 1.0
18725.bmp, 11.848476, 0.587479, 1.000000, 1.0
18726.bmp, 11.505341, 0.589508, 1.000000, 1.0
18727.bmp, 11.106842, 0.589844, 1.000000, 1.0
18728.bmp, 10.717212, 0.591202, 1.000000, 1.0
18729.bmp, 10.328548, 0.593903, 1.000000, 1.0
18730.bmp, 9.954607, 0.596268, 1.000000, 1.0
18731.bmp, 9.715549, 0.597626, 1.000000, 1.0
18732.bmp, 9.355577, 0.597961, 1.000000, 1.0
18733.bmp, 9.254090, 0.597961, 0.925491, 1.0
18734.bmp, 9.319527, 0.597626, 0.894119, 1.0
18735.bmp, 9.402703, 0.596603, 0.882355, 1.0
18736.bmp, 9.499280, 0.591202, 0.874512, 1.0
18737.bmp, 9.601846, 0.580048, 0.870590, 1.0
18738.bmp, 9.712873, 0.567215, 0.866669, 1.0
18739.bmp, 9.828140, 0.550995, 0.866669, 1.0
18740.bmp, 9.951030, 0.535461, 0.866669, 1.0
18741.bmp, 10.072601, 0.519928, 0.866669, 1.0
18742.bmp, 10.196014, 0.508102, 0.866669, 1.0
18743.bmp, 10.314566, 0.500000, 0.866669, 1.0
18744.bmp, 10.437443, 0.500000, 0.866669, 1.0
18745.bmp, 10.562758, 0.500000, 0.866669, 1.0
18746.bmp, 10.685964, 0.495300, 0.866669, 1.0
18747.bmp, 10.810369, 0.490631, 0.866669, 1.0
18748.bmp, 10.933408, 0.485580, 0.866669, 1.0
18749.bmp, 11.056089, 0.479828, 0.866669, 1.0
18750.bmp, 11.176488, 0.471191, 0.866669, 1.0
18751.bmp, 11.295220, 0.461838, 0.866669, 1.0
18752.bmp, 11.413178, 0.456085, 0.866669, 1.0
18753.bmp, 11.529758, 0.448181, 0.866669, 1.0
18754.bmp, 11.643377, 0.438828, 0.866669, 1.0
18755.bmp, 11.754700, 0.432343, 0.866669, 1.0
18756.bmp, 11.862456, 0.424438, 0.866669, 1.0
18757.bmp, 11.964087, 0.417603, 0.866669, 1.0
18758.bmp, 12.063722, 0.410049, 0.866669, 1.0
18759.bmp, 12.161421, 0.407166, 0.866669, 1.0
18760.bmp, 12.255368, 0.407166, 0.866669, 1.0
18761.bmp, 12.345133, 0.409683, 0.866669, 1.0
18762.bmp, 12.432938, 0.418671, 0.866669, 1.0
18763.bmp, 12.289619, 0.430191, 0.866669, 1.0
18764.bmp, 12.356264, 0.435577, 0.862747, 1.0
18765.bmp, 12.425586, 0.434509, 0.862747, 1.0
18766.bmp, 12.469778, 0.429474, 0.862747, 1.0
18767.bmp, 12.518351, 0.425873, 0.862747, 1.0
18768.bmp, 12.565886, 0.424789, 0.862747, 1.0
18769.bmp, 12.619232, 0.423706, 0.862747, 1.0
18770.bmp, 12.671014, 0.420120, 0.862747, 1.0
18771.bmp, 12.709259, 0.412918, 0.862747, 1.0
18772.bmp, 12.734624, 0.407883, 0.862747, 1.0
18773.bmp, 12.759614, 0.406448, 0.862747, 1.0
18774.bmp, 12.780993, 0.406448, 0.862747, 1.0
18775.bmp, 12.809451, 0.407166, 0.862747, 1.0
18776.bmp, 12.830791, 0.410767, 0.862747, 1.0
18777.bmp, 12.852308, 0.418671, 0.862747, 1.0
18778.bmp, 12.875372, 0.428391, 0.862747, 1.0
18779.bmp, 12.908429, 0.440262, 0.862747, 1.0
18780.bmp, 12.953275, 0.456802, 0.862747, 1.0
18781.bmp, 13.003451, 0.470474, 0.862747, 1.0
18782.bmp, 13.062772, 0.478027, 0.862747, 1.0
18783.bmp, 13.122640, 0.482346, 0.862747, 1.0
18784.bmp, 13.183936, 0.483063, 0.862747, 1.0
18785.bmp, 13.247572, 0.483063, 0.862747, 1.0
18786.bmp, 13.311550, 0.482712, 0.862747, 1.0
18787.bmp, 13.380425, 0.481995, 0.862747, 1.0
18788.bmp, 13.449115, 0.479477, 0.862747, 1.0
18789.bmp, 13.520514, 0.473709, 0.862747, 1.0
18790.bmp, 13.591812, 0.466888, 0.862747, 1.0
18791.bmp, 13.663979, 0.462921, 0.862747, 1.0
18792.bmp, 13.738473, 0.462204, 0.862747, 1.0
18793.bmp, 13.812355, 0.461487, 0.862747, 1.0
18794.bmp, 13.888104, 0.458603, 0.862747, 1.0
18795.bmp, 13.960906, 0.456085, 0.862747, 1.0
18796.bmp, 14.034641, 0.454651, 0.862747, 1.0
18797.bmp, 14.108412, 0.454651, 0.862747, 1.0
18798.bmp, 14.183826, 0.454651, 0.862747, 1.0
18799.bmp, 14.258124, 0.454651, 0.862747, 1.0
18800.bmp, 14.334358, 0.454651, 0.862747, 1.0
18801.bmp, 14.409051, 0.454651, 0.862747, 1.0
18802.bmp, 14.481745, 0.454651, 0.862747, 1.0
18803.bmp, 14.552269, 0.454651, 0.862747, 1.0
18804.bmp, 14.622008, 0.454651, 0.862747, 1.0
18805.bmp, 14.703195, 0.454651, 0.862747, 1.0
18806.bmp, 14.765078, 0.454651, 0.862747, 1.0
18807.bmp, 14.846066, 0.454651, 0.862747, 1.0
18808.bmp, 14.916017, 0.452850, 0.862747, 1.0
18809.bmp, 14.978068, 0.443497, 0.862747, 1.0
18810.bmp, 15.031078, 0.433792, 0.862747, 1.0
18811.bmp, 15.080328, 0.422989, 0.862747, 1.0
18812.bmp, 15.116425, 0.411835, 0.862747, 1.0
18813.bmp, 15.134936, 0.404282, 0.862747, 1.0
18814.bmp, 15.140022, 0.398529, 0.862747, 1.0
18815.bmp, 15.139172, 0.393845, 0.862747, 1.0
18816.bmp, 15.124278, 0.389511, 0.862747, 1.0
18817.bmp, 15.075471, 0.384827, 0.862747, 1.0
18818.bmp, 15.028993, 0.382309, 0.862747, 1.0
18819.bmp, 14.982450, 0.382309, 0.862747, 1.0
18820.bmp, 14.941854, 0.382309, 0.862747, 1.0
18821.bmp, 14.877254, 0.382309, 0.862747, 1.0
18822.bmp, 14.809537, 0.386993, 0.862747, 1.0
18823.bmp, 14.751135, 0.406448, 0.862747, 1.0
18824.bmp, 14.677672, 0.435944, 0.862747, 1.0
18825.bmp, 14.621778, 0.467239, 0.862747, 1.0
18826.bmp, 14.568770, 0.489548, 0.862747, 1.0
18827.bmp, 14.518648, 0.500000, 0.862747, 1.0
18828.bmp, 14.478918, 0.500000, 0.862747, 1.0
18829.bmp, 14.449668, 0.507431, 0.862747, 1.0
18830.bmp, 14.412309, 0.508438, 0.862747, 1.0
18831.bmp, 14.368363, 0.508438, 0.862747, 1.0
18832.bmp, 14.322638, 0.509796, 0.862747, 1.0
18833.bmp, 14.273519, 0.512833, 0.862747, 1.0
18834.bmp, 14.223431, 0.516541, 0.862747, 1.0
18835.bmp, 14.172307, 0.520935, 0.862747, 1.0
18836.bmp, 14.120709, 0.525330, 0.862747, 1.0
18837.bmp, 14.070050, 0.527023, 0.862747, 1.0
18838.bmp, 14.020713, 0.527695, 0.862747, 1.0
18839.bmp, 13.973676, 0.527695, 0.862747, 1.0
18840.bmp, 13.927550, 0.527695, 0.862747, 1.0
18841.bmp, 13.883571, 0.528030, 0.862747, 1.0
18842.bmp, 13.840754, 0.528030, 0.862747, 1.0
18843.bmp, 13.799408, 0.528366, 0.862747, 1.0
18844.bmp, 13.757978, 0.528702, 0.862747, 1.0
18845.bmp, 13.718079, 0.528702, 0.862747, 1.0
18846.bmp, 13.680184, 0.528702, 0.862747, 1.0
18847.bmp, 13.649486, 0.529037, 0.862747, 1.0
18848.bmp, 13.632121, 0.531067, 0.862747, 1.0
18849.bmp, 13.615812, 0.534454, 0.862747, 1.0
18850.bmp, 13.597674, 0.536133, 0.862747, 1.0
18851.bmp, 13.578013, 0.536819, 0.862747, 1.0
18852.bmp, 13.557546, 0.537155, 0.862747, 1.0
18853.bmp, 13.540120, 0.538162, 0.862747, 1.0
18854.bmp, 13.524947, 0.539520, 0.862747, 1.0
18855.bmp, 13.511858, 0.539520, 0.862747, 1.0
18856.bmp, 13.507502, 0.537155, 0.862747, 1.0
18857.bmp, 13.505594, 0.534103, 0.862747, 1.0
18858.bmp, 13.506116, 0.531754, 0.862747, 1.0
18859.bmp, 13.507613, 0.531067, 0.862747, 1.0
18860.bmp, 13.509965, 0.530731, 0.862747, 1.0
18861.bmp, 13.513751, 0.530396, 0.862747, 1.0
18862.bmp, 13.519289, 0.529724, 0.827454, 1.0
18863.bmp, 13.545158, 0.529724, 0.803925, 1.0
18864.bmp, 13.588933, 0.529724, 0.803925, 1.0
18865.bmp, 13.628957, 0.529724, 0.800003, 1.0
18866.bmp, 13.670547, 0.529724, 0.800003, 1.0
18867.bmp, 13.712626, 0.529724, 0.800003, 1.0
18868.bmp, 13.764613, 0.530396, 0.741180, 1.0
18869.bmp, 13.864030, 0.531403, 0.639221, 1.0
18870.bmp, 14.001038, 0.534103, 0.611771, 1.0
18871.bmp, 14.148699, 0.534103, 0.607849, 1.0
18872.bmp, 14.298831, 0.533096, 0.607849, 1.0
18873.bmp, 14.449305, 0.531067, 0.611771, 1.0
18874.bmp, 14.600122, 0.526337, 0.611771, 1.0
18875.bmp, 14.749981, 0.518234, 0.611771, 1.0
18876.bmp, 14.904001, 0.509445, 0.611771, 1.0
18877.bmp, 15.057846, 0.500000, 0.611771, 1.0
18878.bmp, 15.217235, 0.500000, 0.611771, 1.0
18879.bmp, 15.377503, 0.500000, 0.611771, 1.0
18880.bmp, 15.535641, 0.500000, 0.607849, 1.0
18881.bmp, 15.690712, 0.489182, 0.607849, 1.0
18882.bmp, 15.841914, 0.484146, 0.607849, 1.0
18883.bmp, 15.906277, 0.479111, 0.607849, 1.0
18884.bmp, 15.842520, 0.476593, 0.607849, 1.0
18885.bmp, 15.961600, 0.472641, 0.607849, 1.0
18886.bmp, 16.045418, 0.464005, 0.607849, 1.0
18887.bmp, 16.141983, 0.457535, 0.607849, 1.0
18888.bmp, 16.235195, 0.453568, 0.607849, 1.0
18889.bmp, 16.325567, 0.447449, 0.607849, 1.0
18890.bmp, 16.410698, 0.446014, 0.607849, 1.0
18891.bmp, 16.495180, 0.447449, 0.607849, 1.0
18892.bmp, 16.581327, 0.448898, 0.607849, 1.0
18893.bmp, 16.672012, 0.447098, 0.607849, 1.0
18894.bmp, 16.760447, 0.444214, 0.607849, 1.0
18895.bmp, 16.856918, 0.439545, 0.607849, 1.0
18896.bmp, 16.920115, 0.434509, 0.607849, 1.0
18897.bmp, 16.991470, 0.425873, 0.607849, 1.0
18898.bmp, 17.054890, 0.418320, 0.607849, 1.0
18899.bmp, 17.110497, 0.410049, 0.607849, 1.0
18900.bmp, 17.161686, 0.401764, 0.607849, 1.0
18901.bmp, 17.215778, 0.396362, 0.607849, 1.0
18902.bmp, 17.253700, 0.392395, 0.607849, 1.0
18903.bmp, 17.283171, 0.392044, 0.607849, 1.0
18904.bmp, 17.313463, 0.396729, 0.607849, 1.0
18905.bmp, 17.346338, 0.407532, 0.607849, 1.0
18906.bmp, 17.389318, 0.422989, 0.607849, 1.0
18907.bmp, 17.447073, 0.437378, 0.607849, 1.0
18908.bmp, 17.560694, 0.460052, 0.607849, 1.0
18909.bmp, 17.678186, 0.484146, 0.607849, 1.0
18910.bmp, 17.789043, 0.500000, 0.619614, 1.0
18911.bmp, 17.895664, 0.507767, 0.647064, 1.0
18912.bmp, 17.991829, 0.518906, 0.772552, 1.0
18913.bmp, 18.052240, 0.535126, 0.925491, 1.0
18914.bmp, 17.858965, 0.549988, 1.000000, 1.0
18915.bmp, 17.495554, 0.562149, 0.976471, 1.0
18916.bmp, 17.434805, 0.566544, 0.890198, 1.0
18917.bmp, 17.410641, 0.570938, 0.803925, 1.0
18918.bmp, 17.412827, 0.574982, 0.760788, 1.0
18919.bmp, 17.425829, 0.577682, 0.745102, 1.0
18920.bmp, 17.443012, 0.576675, 0.741180, 1.0
18921.bmp, 17.462669, 0.573303, 0.737259, 1.0
18922.bmp, 17.490026, 0.566879, 0.737259, 1.0
18923.bmp, 17.524506, 0.561813, 0.733337, 1.0
18924.bmp, 17.561600, 0.557755, 0.733337, 1.0
18925.bmp, 17.601387, 0.556061, 0.733337, 1.0
18926.bmp, 17.643698, 0.554047, 0.733337, 1.0
18927.bmp, 17.687582, 0.550659, 0.733337, 1.0
18928.bmp, 17.739019, 0.547958, 0.733337, 1.0
18929.bmp, 17.793734, 0.542557, 0.733337, 1.0
18930.bmp, 17.849213, 0.533768, 0.733337, 1.0
18931.bmp, 17.908632, 0.517563, 0.733337, 1.0
18932.bmp, 17.971560, 0.507431, 0.733337, 1.0
18933.bmp, 18.037977, 0.507080, 0.733337, 1.0
18934.bmp, 18.110880, 0.520264, 0.733337, 1.0
18935.bmp, 18.189888, 0.544586, 0.741180, 1.0
18936.bmp, 18.235580, 0.573639, 0.745102, 1.0
18937.bmp, 18.272018, 0.596268, 0.745102, 1.0
18938.bmp, 18.292267, 0.615860, 0.745102, 1.0
18939.bmp, 18.294708, 0.624313, 0.745102, 1.0
18940.bmp, 18.305124, 0.624985, 0.745102, 1.0
18941.bmp, 18.318007, 0.621597, 0.745102, 1.0
18942.bmp, 18.330523, 0.594574, 0.745102, 1.0
18943.bmp, 18.365469, 0.558777, 0.745102, 1.0
18944.bmp, 18.433760, 0.523300, 0.745102, 1.0
18945.bmp, 18.527283, 0.500000, 0.741180, 1.0
18946.bmp, 18.472889, 0.500000, 0.741180, 1.0
18947.bmp, 18.462589, 0.500000, 0.737259, 1.0
18948.bmp, 18.538492, 0.500000, 0.737259, 1.0
18949.bmp, 18.616871, 0.489182, 0.737259, 1.0
18950.bmp, 18.697449, 0.485229, 0.737259, 1.0
18951.bmp, 18.789078, 0.480911, 0.733337, 1.0
18952.bmp, 18.872875, 0.474792, 0.733337, 1.0
18953.bmp, 18.950327, 0.468323, 0.733337, 1.0
18954.bmp, 19.022066, 0.463287, 0.733337, 1.0
18955.bmp, 19.089912, 0.462570, 0.733337, 1.0
18956.bmp, 19.154440, 0.461838, 0.733337, 1.0
18957.bmp, 19.215168, 0.462921, 0.733337, 1.0
18958.bmp, 19.275185, 0.468323, 0.733337, 1.0
18959.bmp, 19.333565, 0.475510, 0.733337, 1.0
18960.bmp, 19.391983, 0.486664, 0.733337, 1.0
18961.bmp, 19.450344, 0.500000, 0.733337, 1.0
18962.bmp, 19.509939, 0.500000, 0.733337, 1.0
18963.bmp, 19.571278, 0.504715, 0.733337, 1.0
18964.bmp, 19.629667, 0.508438, 0.733337, 1.0
18965.bmp, 19.614454, 0.512497, 0.733337, 1.0
18966.bmp, 19.501427, 0.512833, 0.733337, 1.0
18967.bmp, 19.316307, 0.510132, 0.811768, 1.0
18968.bmp, 19.315382, 0.506744, 1.000000, 1.0
18969.bmp, 18.917742, 0.504715, 1.000000, 1.0
18970.bmp, 18.509026, 0.505737, 1.000000, 1.0
18971.bmp, 18.107307, 0.507431, 1.000000, 1.0
18972.bmp, 17.705189, 0.509796, 1.000000, 1.0
18973.bmp, 17.309229, 0.514511, 1.000000, 1.0
18974.bmp, 16.897215, 0.521271, 1.000000, 1.0
18975.bmp, 16.448328, 0.524658, 1.000000, 1.0
18976.bmp, 16.113186, 0.523972, 1.000000, 1.0
18977.bmp, 15.718917, 0.523636, 1.000000, 1.0
18978.bmp, 15.315052, 0.528030, 1.000000, 1.0
18979.bmp, 14.925079, 0.534103, 1.000000, 1.0
18980.bmp, 14.662910, 0.539185, 1.000000, 1.0
18981.bmp, 14.265426, 0.542221, 1.000000, 1.0
18982.bmp, 13.872472, 0.543915, 1.000000, 1.0
18983.bmp, 13.480300, 0.549988, 1.000000, 1.0
18984.bmp, 13.085034, 0.561142, 1.000000, 0.905884
18985.bmp, 12.461204, 0.574982, 1.000000, 0.831375
18986.bmp, 11.858206, 0.588837, 1.000000, 0.823532
18987.bmp, 11.295173, 0.600998, 1.000000, 0.933334
18988.bmp, 10.887438, 0.611465, 1.000000, 0.968628
18989.bmp, 10.438632, 0.622284, 1.000000, 0.886276
18990.bmp, 9.968404, 0.627350, 1.000000, 1.0
18991.bmp, 9.768463, 0.633759, 1.000000, 1.0
18992.bmp, 9.379758, 0.640518, 1.000000, 1.0
18993.bmp, 9.000507, 0.649979, 1.000000, 1.0
18994.bmp, 8.631703, 0.660797, 1.000000, 1.0
18995.bmp, 8.258478, 0.673630, 1.000000, 1.0
18996.bmp, 7.890301, 0.686798, 1.000000, 1.0
18997.bmp, 7.530539, 0.697617, 1.000000, 1.0
18998.bmp, 7.182525, 0.704712, 1.000000, 1.0
18999.bmp, 7.066316, 0.707077, 1.000000, 1.0
19000.bmp, 6.726110, 0.707748, 1.000000, 1.0
19001.bmp, 6.397134, 0.708420, 1.000000, 1.0
19002.bmp, 6.073091, 0.710449, 1.000000, 1.0
19003.bmp, 5.882724, 0.712143, 0.937256, 1.0
19004.bmp, 6.029351, 0.712143, 0.858826, 1.0
19005.bmp, 6.277997, 0.712143, 0.854904, 1.0
19006.bmp, 6.459864, 0.712143, 0.854904, 1.0
19007.bmp, 6.681974, 0.712143, 0.854904, 1.0
19008.bmp, 6.905332, 0.712143, 0.854904, 1.0
19009.bmp, 7.137231, 0.712143, 0.854904, 1.0
19010.bmp, 7.374403, 0.707748, 0.854904, 1.0
19011.bmp, 7.617603, 0.704712, 0.854904, 1.0
19012.bmp, 7.857932, 0.704041, 0.854904, 1.0
19013.bmp, 8.089641, 0.704041, 0.854904, 1.0
19014.bmp, 8.343123, 0.703354, 0.854904, 1.0
19015.bmp, 8.631335, 0.698288, 0.854904, 1.0
19016.bmp, 8.834266, 0.690186, 0.854904, 1.0
19017.bmp, 8.754963, 0.687485, 0.858826, 1.0
19018.bmp, 8.944519, 0.686798, 0.866669, 1.0
19019.bmp, 9.065187, 0.686798, 0.870590, 1.0
19020.bmp, 9.182723, 0.683090, 0.874512, 1.0
19021.bmp, 9.329537, 0.671265, 0.874512, 1.0
19022.bmp, 9.440963, 0.647614, 0.874512, 1.0
19023.bmp, 9.585571, 0.623291, 0.874512, 1.0
19024.bmp, 9.707191, 0.593231, 0.874512, 1.0
19025.bmp, 9.827997, 0.554718, 0.874512, 1.0
19026.bmp, 9.948143, 0.500000, 0.870590, 1.0
19027.bmp, 10.060221, 0.500000, 0.870590, 1.0
19028.bmp, 10.182403, 0.500000, 0.862747, 1.0
19029.bmp, 10.306405, 0.500000, 0.862747, 1.0
19030.bmp, 10.426156, 0.500000, 0.858826, 1.0
19031.bmp, 10.543759, 0.500000, 0.858826, 1.0
19032.bmp, 10.660830, 0.500000, 0.847061, 1.0
19033.bmp, 10.784799, 0.500000, 0.839218, 1.0
19034.bmp, 10.917843, 0.500000, 0.827454, 1.0
19035.bmp, 11.056407, 0.508102, 0.823532, 1.0
19036.bmp, 11.194555, 0.518234, 0.823532, 1.0
19037.bmp, 11.331051, 0.533096, 0.831375, 1.0
19038.bmp, 11.465474, 0.542221, 0.835297, 1.0
19039.bmp, 11.598058, 0.547623, 0.835297, 1.0
19040.bmp, 11.728962, 0.547623, 0.835297, 1.0
19041.bmp, 11.857679, 0.545258, 0.835297, 1.0
19042.bmp, 11.985054, 0.542557, 0.835297, 1.0
19043.bmp, 12.112864, 0.541550, 0.835297, 1.0
19044.bmp, 12.238963, 0.532761, 0.835297, 1.0
19045.bmp, 12.368162, 0.513504, 0.839218, 1.0
19046.bmp, 12.340062, 0.500000, 0.839218, 1.0
19047.bmp, 12.375700, 0.488831, 0.839218, 1.0
19048.bmp, 12.474465, 0.469406, 0.839218, 1.0
19049.bmp, 12.566599, 0.449615, 0.839218, 1.0
19050.bmp, 12.651769, 0.428391, 0.839218, 1.0
19051.bmp, 12.733457, 0.416885, 0.839218, 1.0
19052.bmp, 12.814531, 0.407166, 0.843140, 1.0
19053.bmp, 12.888657, 0.399979, 0.843140, 1.0
19054.bmp, 12.960443, 0.399246, 0.847061, 1.0
19055.bmp, 13.045890, 0.399612, 0.850983, 1.0
19056.bmp, 13.109319, 0.407532, 0.850983, 1.0
19057.bmp, 13.184997, 0.409683, 0.854904, 1.0
19058.bmp, 13.254096, 0.408600, 0.854904, 1.0
19059.bmp, 13.320865, 0.403564, 0.858826, 1.0
19060.bmp, 13.384809, 0.397812, 0.858826, 1.0
19061.bmp, 13.453214, 0.391678, 0.858826, 1.0
19062.bmp, 13.510320, 0.391312, 0.858826, 1.0
19063.bmp, 13.568099, 0.391312, 0.858826, 1.0
19064.bmp, 13.629017, 0.386276, 0.858826, 1.0
19065.bmp, 13.685601, 0.374374, 0.858826, 1.0
19066.bmp, 13.734889, 0.362473, 0.858826, 1.0
19067.bmp, 13.773205, 0.354904, 0.862747, 1.0
19068.bmp, 13.808291, 0.353821, 0.862747, 1.0
19069.bmp, 13.844205, 0.353821, 0.862747, 1.0
19070.bmp, 13.877041, 0.353821, 0.862747, 1.0
19071.bmp, 13.907717, 0.353821, 0.862747, 1.0
19072.bmp, 13.938453, 0.354904, 0.862747, 1.0
19073.bmp, 13.969325, 0.365356, 0.862747, 1.0
19074.bmp, 14.011715, 0.381226, 0.862747, 1.0
19075.bmp, 14.063597, 0.395279, 0.862747, 1.0
19076.bmp, 14.117970, 0.405731, 0.862747, 1.0
19077.bmp, 14.172510, 0.411835, 0.862747, 1.0
19078.bmp, 14.230654, 0.420471, 0.862747, 1.0
19079.bmp, 14.293167, 0.430191, 0.862747, 1.0
19080.bmp, 14.359405, 0.437378, 0.862747, 1.0
19081.bmp, 14.423344, 0.438828, 0.862747, 1.0
19082.bmp, 14.486697, 0.436661, 0.862747, 1.0
19083.bmp, 14.547771, 0.435944, 0.862747, 1.0
19084.bmp, 14.608829, 0.435944, 0.862747, 1.0
19085.bmp, 14.669347, 0.435944, 0.862747, 1.0
19086.bmp, 14.726438, 0.435944, 0.862747, 1.0
19087.bmp, 14.781650, 0.436661, 0.862747, 1.0
19088.bmp, 14.835897, 0.439545, 0.862747, 1.0
19089.bmp, 14.889188, 0.450699, 0.862747, 1.0
19090.bmp, 14.948919, 0.468674, 0.862747, 1.0
19091.bmp, 15.010641, 0.485580, 0.862747, 1.0
19092.bmp, 15.073903, 0.500000, 0.862747, 1.0
19093.bmp, 15.137848, 0.500000, 0.862747, 1.0
19094.bmp, 15.201675, 0.500000, 0.862747, 1.0
19095.bmp, 15.274883, 0.500000, 0.862747, 1.0
19096.bmp, 15.326206, 0.500000, 0.862747, 1.0
19097.bmp, 15.388036, 0.500000, 0.862747, 1.0
19098.bmp, 15.449965, 0.500000, 0.862747, 1.0
19099.bmp, 15.513745, 0.505737, 0.862747, 1.0
19100.bmp, 15.577591, 0.500000, 0.862747, 1.0
19101.bmp, 15.640270, 0.500000, 0.862747, 1.0
19102.bmp, 15.701868, 0.500000, 0.862747, 1.0
19103.bmp, 15.760863, 0.495667, 0.866669, 1.0
19104.bmp, 15.819038, 0.500000, 0.866669, 1.0
19105.bmp, 15.896759, 0.500000, 0.870590, 1.0
19106.bmp, 15.883389, 0.500000, 0.870590, 1.0
19107.bmp, 15.788560, 0.500000, 0.870590, 1.0
19108.bmp, 15.832014, 0.500000, 0.878433, 1.0
19109.bmp, 15.864067, 0.500000, 0.913727, 1.0
19110.bmp, 15.895629, 0.500000, 0.960785, 1.0
19111.bmp, 15.797246, 0.500000, 0.996078, 1.0
19112.bmp, 15.433507, 0.500000, 0.996078, 1.0
19113.bmp, 15.066541, 0.500000, 0.996078, 1.0
19114.bmp, 14.762795, 0.509109, 0.996078, 1.0
19115.bmp, 14.348916, 0.519592, 0.996078, 1.0
19116.bmp, 13.989970, 0.531403, 0.996078, 1.0
19117.bmp, 13.635533, 0.542557, 0.996078, 1.0
19118.bmp, 13.277437, 0.548981, 0.996078, 1.0
19119.bmp, 12.917555, 0.553024, 0.996078, 1.0
19120.bmp, 12.652205, 0.552017, 0.996078, 1.0
19121.bmp, 12.298911, 0.553360, 0.996078, 1.0
19122.bmp, 11.943304, 0.558426, 0.996078, 1.0
19123.bmp, 11.597380, 0.560791, 0.996078, 1.0
19124.bmp, 11.242859, 0.557083, 0.996078, 1.0
19125.bmp, 10.897381, 0.549316, 0.996078, 1.0
19126.bmp, 10.558625, 0.545258, 0.996078, 1.0
19127.bmp, 10.217600, 0.548630, 0.996078, 1.0
19128.bmp, 9.883727, 0.558777, 0.996078, 1.0
19129.bmp, 9.730071, 0.567886, 0.996078, 1.0
19130.bmp, 9.393890, 0.569916, 0.996078, 1.0
19131.bmp, 9.059572, 0.566879, 0.996078, 1.0
19132.bmp, 8.733380, 0.566879, 0.996078, 1.0
19133.bmp, 8.406852, 0.571274, 0.996078, 1.0
19134.bmp, 8.079043, 0.577347, 0.996078, 1.0
19135.bmp, 7.759935, 0.582413, 0.980392, 1.0
19136.bmp, 7.814984, 0.584778, 0.917648, 1.0
19137.bmp, 7.910706, 0.585464, 0.878433, 1.0
19138.bmp, 8.037632, 0.585464, 0.854904, 1.0
19139.bmp, 8.182302, 0.588165, 0.831375, 1.0
19140.bmp, 8.343946, 0.593567, 0.803925, 1.0
19141.bmp, 8.529636, 0.602692, 0.784317, 1.0
19142.bmp, 8.727018, 0.611465, 0.780396, 1.0
19143.bmp, 8.925762, 0.622955, 0.772552, 1.0
19144.bmp, 9.125610, 0.631393, 0.772552, 1.0
19145.bmp, 9.357521, 0.637482, 0.772552, 1.0
19146.bmp, 9.526019, 0.639511, 0.772552, 1.0
19147.bmp, 9.729364, 0.640854, 0.772552, 1.0
19148.bmp, 9.937648, 0.643219, 0.772552, 1.0
19149.bmp, 10.136655, 0.644913, 0.772552, 1.0
19150.bmp, 10.341593, 0.645248, 0.772552, 1.0
19151.bmp, 10.545177, 0.645248, 0.768631, 1.0
19152.bmp, 10.779683, 0.645248, 0.768631, 1.0
19153.bmp, 10.983109, 0.645248, 0.768631, 1.0
19154.bmp, 11.179410, 0.645248, 0.768631, 1.0
19155.bmp, 11.377693, 0.636124, 0.768631, 1.0
19156.bmp, 11.577479, 0.622284, 0.768631, 1.0
19157.bmp, 11.773590, 0.612152, 0.768631, 1.0
19158.bmp, 11.968812, 0.608429, 0.768631, 1.0
19159.bmp, 12.168501, 0.605728, 0.768631, 1.0
19160.bmp, 12.374290, 0.603699, 0.768631, 1.0
19161.bmp, 12.304888, 0.603363, 0.768631, 1.0
19162.bmp, 12.450529, 0.600662, 0.768631, 1.0
19163.bmp, 12.585104, 0.594238, 0.768631, 1.0
19164.bmp, 12.724024, 0.584442, 0.768631, 1.0
19165.bmp, 12.862020, 0.571609, 0.768631, 1.0
19166.bmp, 13.001595, 0.552689, 0.768631, 1.0
19167.bmp, 13.148041, 0.537155, 0.768631, 1.0
19168.bmp, 13.288028, 0.520264, 0.768631, 1.0
19169.bmp, 13.427999, 0.506744, 0.768631, 1.0
19170.bmp, 13.565716, 0.500000, 0.768631, 1.0
19171.bmp, 13.703027, 0.500000, 0.768631, 1.0
19172.bmp, 13.841927, 0.500000, 0.768631, 1.0
19173.bmp, 13.976861, 0.500000, 0.768631, 1.0
19174.bmp, 14.111998, 0.500000, 0.768631, 1.0
19175.bmp, 14.240842, 0.508438, 0.768631, 1.0
19176.bmp, 14.371790, 0.515533, 0.768631, 1.0
19177.bmp, 14.500058, 0.526337, 0.768631, 1.0
19178.bmp, 14.635066, 0.534103, 0.768631, 1.0
19179.bmp, 14.772087, 0.538498, 0.768631, 1.0
19180.bmp, 14.901622, 0.539856, 0.768631, 1.0
19181.bmp, 15.026232, 0.541885, 0.768631, 1.0
19182.bmp, 15.146988, 0.542892, 0.768631, 1.0
